Date ,Route Name,Route Name (English),Station Name,Station Name (English),Boarding Passengers,Leaving Passengers,Recorded Date,,,Route Name,Route Name (English),,Station Name,Station Name (English)
20251229,2호선,Line 2,홍대입구,Hongik University,76834,82158,20260101,,,,,,,
20251229,2호선,Line 2,신촌,Sinchon,40330,40756,20260101,,,,,,,
20251229,2호선,Line 2,이대,Ewha Womans University,16867,18274,20260101,,,,,,,
20251229,2호선,Line 2,아현,Ahyeon,11488,10878,20260101,,,,,,,
20251229,2호선,Line 2,충정로(경기대입구),Chungjeongno (Kyonggi Univ.),10885,11549,20260101,,,,,,,
20251229,2호선,Line 2,용답,Yongdap,3094,3137,20260101,,,,,,,
20251229,2호선,Line 2,신답,Sindap,1891,2130,20260101,,,,,,,
20251229,2호선,Line 2,신설동,Sinseol-dong,3822,3775,20260101,,,,,,,
20251229,2호선,Line 2,도림천,Dorimcheon,1397,1506,20260101,,,,,,,
20251229,2호선,Line 2,양천구청,Yangcheon-gu Office,7162,7642,20260101,,,,,,,
20251229,2호선,Line 2,신정네거리,Sinjeongnegeori,11123,11208,20260101,,,,,,,
20251229,2호선,Line 2,용두(동대문구청),Yongdu (Dongdaemun-gu Office),2736,2767,20260101,,,,,,,
20251229,3호선,Line 3,지축,Jichuk,8105,8255,20260101,,,,,,,
20251229,3호선,Line 3,구파발,Gupabal,23909,23071,20260101,,,,,,,
20251229,3호선,Line 3,연신내,Yeonsinnae,40236,38499,20260101,,,,,,,
20251229,3호선,Line 3,불광,Bulgwang,17717,18689,20260101,,,,,,,
20251229,3호선,Line 3,녹번,Nokbeon,16273,15152,20260101,,,,,,,
20251229,3호선,Line 3,홍제,Hongje,19445,18378,20260101,,,,,,,
20251229,3호선,Line 3,무악재,Muakjae,4559,4391,20260101,,,,,,,
20251229,3호선,Line 3,독립문,Dongnimmun,8106,8287,20260101,,,,,,,
20251229,3호선,Line 3,경복궁(정부서울청사),Gyeongbokgung (Government Complex Seoul),27481,28130,20260101,,,,,,,
20251229,3호선,Line 3,안국,Anguk,28176,29031,20260101,,,,,,,
20251229,3호선,Line 3,종로3가,Jongno 3(sam)-ga,13671,14889,20260101,,,,,,,
20251229,3호선,Line 3,을지로3가,Euljiro 3(sam)-ga,15115,14305,20260101,,,,,,,
20251229,3호선,Line 3,충무로,Chungmuro,4,0,20260101,,,,,,,
20251229,3호선,Line 3,동대입구,Dongguk Univ,9502,10360,20260101,,,,,,,
20251229,3호선,Line 3,약수,Yaksu,13903,13733,20260101,,,,,,,
20251229,3호선,Line 3,금호,Geumho,8722,8206,20260101,,,,,,,
20251229,3호선,Line 3,옥수,Oksu,9636,10005,20260101,,,,,,,
20251229,3호선,Line 3,압구정,Apgujeong,35579,38116,20260101,,,,,,,
20251229,3호선,Line 3,신사,Sinsa,31421,33086,20260101,,,,,,,
20251229,3호선,Line 3,잠원,Jamwon,8100,7611,20260101,,,,,,,
20251229,3호선,Line 3,고속터미널,Express Bus Terminal,52017,49527,20260101,,,,,,,
20251229,3호선,Line 3,교대(법원.검찰청),Seoul Nat'l Univ. of Education,19251,10978,20260101,,,,,,,
20251229,3호선,Line 3,남부터미널(예술의전당),Nambu Bus Terminal (Seoul Arts Center),32188,32503,20260101,,,,,,,
20251229,3호선,Line 3,양재(서초구청),Yangjae (Seocho-gu Office),40428,43065,20260101,,,,,,,
20251229,3호선,Line 3,매봉,Maebong,14756,14282,20260101,,,,,,,
20251229,3호선,Line 3,도곡,Dogok,6900,6969,20260101,,,,,,,
20251229,3호선,Line 3,대치,Daechi,13106,13298,20260101,,,,,,,
20251229,3호선,Line 3,학여울,Hangnyeoul,2866,2849,20260101,,,,,,,
20251229,3호선,Line 3,대청,Daecheong,12415,11617,20260101,,,,,,,
20251229,3호선,Line 3,일원,Irwon,13139,13050,20260101,,,,,,,
20251229,3호선,Line 3,수서,Suseo,20126,20015,20260101,,,,,,,
20251229,3호선,Line 3,가락시장,Garak Market,10480,10194,20260101,,,,,,,
20251229,3호선,Line 3,경찰병원,Police Hospital,8241,8261,20260101,,,,,,,
20251229,3호선,Line 3,오금,Ogeum,7192,6345,20260101,,,,,,,
20251229,4호선,Line 4,불암산,Bulamsan,10198,8588,20260101,,,,,,,
20251229,4호선,Line 4,상계,Sanggye,20604,19608,20260101,,,,,,,
20251229,4호선,Line 4,노원,Nowon,22596,25089,20260101,,,,,,,
20251229,4호선,Line 4,창동,Chang-dong,29984,30985,20260101,,,,,,,
20251229,4호선,Line 4,쌍문,Ssangmun,31122,29421,20260101,,,,,,,
20251229,4호선,Line 4,수유(강북구청),Suyu (Gangbuk-gu Office),36482,36773,20260101,,,,,,,
20251229,4호선,Line 4,미아(서울사이버대학),Mia (Seoul Cyber University),16959,16589,20260101,,,,,,,
20251229,4호선,Line 4,미아사거리,Mia Sageori,27998,27781,20260101,,,,,,,
20251229,4호선,Line 4,길음,Gireum,22199,21994,20260101,,,,,,,
20251229,4호선,Line 4,성신여대입구(돈암),Sungshin Women’s Univ. (Donam),23785,22744,20260101,,,,,,,
20251229,4호선,Line 4,한성대입구(삼선교),Hansung Univ. (Samseongyo),14283,13770,20260101,,,,,,,
20251229,4호선,Line 4,혜화,Hyehwa,36039,35292,20260101,,,,,,,
20251229,4호선,Line 4,동대문,Dongdaemun,22162,23089,20260101,,,,,,,
20251229,4호선,Line 4,동대문역사문화공원(DDP),Dongdaemun History & Culture Park (DDP),24085,20752,20260101,,,,,,,
20251229,4호선,Line 4,충무로,Chungmuro,34635,35809,20260101,,,,,,,
20251229,4호선,Line 4,명동,Myeong-dong,41963,45259,20260101,,,,,,,
20251229,4호선,Line 4,회현(남대문시장),Hoehyeon (Namdaemun Market),32272,34398,20260101,,,,,,,
20251229,4호선,Line 4,서울역,Seoul Station,13908,24884,20260101,,,,,,,
20251229,4호선,Line 4,숙대입구(갈월),Sookmyung Women’s Univ. (Galwol),15755,15470,20260101,,,,,,,
20251229,4호선,Line 4,삼각지(전쟁기념관),Samgakji (War Memorial of Korea),7540,8567,20260101,,,,,,,
20251229,4호선,Line 4,신용산,Sinyongsan,24256,26005,20260101,,,,,,,
20251229,4호선,Line 4,이촌(국립중앙박물관),Ichon (National Museum of Korea),12512,13635,20260101,,,,,,,
20251229,4호선,Line 4,동작(현충원),Dongjak (National Cemetery),1291,1388,20260101,,,,,,,
20251229,4호선,Line 4,총신대입구(이수),Chongshin Univ. (Isu),21095,22988,20260101,,,,,,,
20251229,4호선,Line 4,사당,Sadang,26581,24067,20260101,,,,,,,
20251229,4호선,Line 4,남태령,Namtaeryeong,1449,1332,20260101,,,,,,,
20251229,5호선,Line 5,방화,Banghwa,7640,7396,20260101,,,,,,,
20251229,5호선,Line 5,개화산,Gaehwasan,6751,6487,20260101,,,,,,,
20251229,5호선,Line 5,김포공항,Gimpo International Airport,14819,9255,20260101,,,,,,,
20251229,5호선,Line 5,송정,Songjeong,7104,6713,20260101,,,,,,,
20251229,5호선,Line 5,마곡,Magok,17704,17754,20260101,,,,,,,
20251229,5호선,Line 5,발산,Balsan,26034,26895,20260101,,,,,,,
20251229,5호선,Line 5,우장산,Ujangsan,16032,16050,20260101,,,,,,,
20251229,5호선,Line 5,화곡,Hwagok,30824,29005,20260101,,,,,,,
20251229,5호선,Line 5,까치산,Kkachisan,29891,28992,20260101,,,,,,,
20251229,5호선,Line 5,신정(은행정),Sinjeong (Bank Area),14473,12006,20260101,,,,,,,
20251229,5호선,Line 5,목동,Mok-dong,17782,19547,20260101,,,,,,,
20251229,5호선,Line 5,오목교(목동운동장앞),Omokgyo (Mokdong Stadium),22897,24361,20260101,,,,,,,
20251229,5호선,Line 5,양평,Yangpyeong,9300,9186,20260101,,,,,,,
20251229,5호선,Line 5,영등포구청,Yeongdeungpo District Office,5661,5718,20260101,,,,,,,
20251229,5호선,Line 5,영등포시장,Yeongdeungpo Market,13167,13333,20260101,,,,,,,
20251229,5호선,Line 5,신길,Singil,5330,5696,20260101,,,,,,,
20251229,5호선,Line 5,여의도,Yeouido,32514,34372,20260101,,,,,,,
20251229,5호선,Line 5,여의나루,Yeouinaru,11423,13488,20260101,,,,,,,
20251229,5호선,Line 5,마포,Mapo,17103,17594,20260101,,,,,,,
20251229,5호선,Line 5,공덕,Gongdeok,16682,17241,20260101,,,,,,,
20251229,5호선,Line 5,애오개,Aeogae,7233,7017,20260101,,,,,,,
20251229,5호선,Line 5,충정로(경기대입구),Chungjeongno (Kyonggi Univ.),5455,5680,20260101,,,,,,,
20251229,5호선,Line 5,서대문,Seodaemun,21634,22241,20260101,,,,,,,
20251229,5호선,Line 5,광화문(세종문화회관),Gwanghwamun (Sejong Center),41754,44012,20260101,,,,,,,
20251229,6호선,Line 6,신당,Sindang,9237,9441,20260101,,,,,,,
20251229,5호선,Line 5,종로3가,Jongno 3(sam)-ga,17329,17284,20260101,,,,,,,
20251229,5호선,Line 5,을지로4가,Euljiro 4(sa)-ga,7954,8038,20260101,,,,,,,
20251229,5호선,Line 5,동대문역사문화공원(DDP),Dongdaemun History & Culture Park (DDP),3765,4224,20260101,,,,,,,
20251229,5호선,Line 5,청구,Cheonggu,3712,3536,20260101,,,,,,,
20251229,5호선,Line 5,신금호,Singeumho,6818,7230,20260101,,,,,,,
20251229,5호선,Line 5,행당,Haengdang,8537,7607,20260101,,,,,,,
20251229,5호선,Line 5,왕십리(성동구청),Wangsimni (Seongdong-gu Office),5200,5864,20260101,,,,,,,
20251229,5호선,Line 5,마장,Majang,6430,6112,20260101,,,,,,,
20251229,5호선,Line 5,답십리,Dapsimni,17306,15569,20260101,,,,,,,
20251229,5호선,Line 5,장한평,Janghanpyeong,21345,21192,20260101,,,,,,,
20251229,5호선,Line 5,군자(능동),Gunja (Neungdong),12769,14083,20260101,,,,,,,
20251229,5호선,Line 5,아차산(어린이대공원후문),Achasan (Children’s Grand Park Rear Gate),15276,15046,20260101,,,,,,,
20251229,5호선,Line 5,광나루(장신대),Gwangnaru (Korea Baptist Theological Univ.),11456,10927,20260101,,,,,,,
20251229,5호선,Line 5,천호(풍납토성),Cheonho (Pungnap Fortress),21852,21066,20260101,,,,,,,
20251229,5호선,Line 5,강동,Gangdong,20243,19656,20260101,,,,,,,
20251229,5호선,Line 5,길동,Gildong,9980,10212,20260101,,,,,,,
20251229,5호선,Line 5,굽은다리(강동구민회관앞),Gubeundari (Gangdong Community Center),10703,10339,20260101,,,,,,,
20251229,5호선,Line 5,명일,Myeongil,8718,8466,20260101,,,,,,,
20251229,5호선,Line 5,고덕,Godeok,11599,11201,20260101,,,,,,,
20251229,5호선,Line 5,상일동,Sangil-dong,15979,15045,20260101,,,,,,,
20251229,5호선,Line 5,둔촌동,Dunchon-dong,14477,14373,20260101,,,,,,,
20251229,5호선,Line 5,올림픽공원(한국체대),Olympic Park (Korea National Sport Univ.),4811,4179,20260101,,,,,,,
20251229,5호선,Line 5,방이,Bangi,7863,8163,20260101,,,,,,,
20251229,5호선,Line 5,오금,Ogeum,4055,4211,20260101,,,,,,,
20251229,5호선,Line 5,개롱,Gaerong,7127,7238,20260101,,,,,,,
20251229,5호선,Line 5,거여,Geoyeo,11007,10765,20260101,,,,,,,
20251229,5호선,Line 5,마천,Macheon,7686,6786,20260101,,,,,,,
20251229,5호선,Line 5,강일,Gangil,6527,6152,20260101,,,,,,,
20251229,5호선,Line 5,미사,Misa,19615,19520,20260101,,,,,,,
20251229,5호선,Line 5,하남풍산,Hanam Pungsan,5106,5094,20260101,,,,,,,
20251229,5호선,Line 5,하남시청(덕풍·신장),Hanam City Hall (Deokpung–Sinjang),9600,9313,20260101,,,,,,,
20251229,5호선,Line 5,하남검단산,Hanam Geomdansan,7292,6734,20260101,,,,,,,
20251229,6호선,Line 6,응암,Eungam,19231,19000,20260101,,,,,,,
20251229,6호선,Line 6,역촌,Yeokchon,4224,4859,20260101,,,,,,,
20251229,6호선,Line 6,불광,Bulgwang,4936,4636,20260101,,,,,,,
20251229,6호선,Line 6,독바위,Dokbawi,2717,2810,20260101,,,,,,,
20251229,6호선,Line 6,연신내,Yeonsinnae,4,0,20260101,,,,,,,
20251229,6호선,Line 6,구산,Gusan,8845,6991,20260101,,,,,,,
20251229,6호선,Line 6,새절(신사),Saejeol (Sinsa),13445,12589,20260101,,,,,,,
20251229,6호선,Line 6,증산(명지대앞),Jeungsan (Myongji Univ.),9855,9838,20260101,,,,,,,
20251229,6호선,Line 6,디지털미디어시티,Digital Media City,15648,16949,20260101,,,,,,,
20251229,6호선,Line 6,월드컵경기장(성산),World Cup Stadium (Seongsan),4540,4565,20260101,,,,,,,
20251229,6호선,Line 6,마포구청,Mapo-gu Office,15548,14276,20260101,,,,,,,
20251229,6호선,Line 6,망원,Mangwon,17335,18360,20260101,,,,,,,
20251229,6호선,Line 6,합정,Hapjeong,14329,14255,20260101,,,,,,,
20251229,6호선,Line 6,상수,Sangsu,10789,11499,20260101,,,,,,,
20251229,6호선,Line 6,광흥창(서강),Gwangheungchang (Sogang Univ.),10466,9936,20260101,,,,,,,
20251229,6호선,Line 6,대흥(서강대앞),Daeheung (Sogang Univ. Front),9764,10351,20260101,,,,,,,
20251229,6호선,Line 6,공덕,Gongdeok,21463,20862,20260101,,,,,,,
20251229,6호선,Line 6,효창공원앞,Hyochang Park,7701,6988,20260101,,,,,,,
20251229,6호선,Line 6,삼각지(전쟁기념관),Samgakji (War Memorial of Korea),6811,6372,20260101,,,,,,,
20251229,6호선,Line 6,녹사평(용산구청),Noksapyeong (Yongsan District Office),5323,5504,20260101,,,,,,,
20251229,6호선,Line 6,이태원,Itaewon,11909,11970,20260101,,,,,,,
20251229,6호선,Line 6,한강진,Hangangjin,7825,9721,20260101,,,,,,,
20251229,6호선,Line 6,버티고개,Beotigogae,2314,2361,20260101,,,,,,,
20251229,6호선,Line 6,약수,Yaksu,4047,3929,20260101,,,,,,,
20251229,6호선,Line 6,청구,Cheonggu,3975,3994,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,명학,Myeonghak,8464,8549,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,금정,Geumjeong,29410,29763,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,군포,Gunpo,7294,7215,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,의왕,Uiwang,9343,9140,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,성균관대,Sungkyunkwan Univ.,15676,15476,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,화서,Hwaseo,11822,11495,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,수원,Suwon,38487,40044,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,독산,Doksan,17692,17931,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,세류,Seryu,3568,3238,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,병점,Byeongjeom,14992,14966,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,세마,Sema,3441,3323,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,오산대,Osan Univ.,3859,3494,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,오산,Osan,10349,10501,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,진위,Jinwi,1670,1534,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,송탄,Songtan,4509,4387,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,서정리,Seojeong-ri,8338,7826,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,평택지제,Pyeongtaek Jije,4417,4152,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,평택,Pyeongtaek,12266,12162,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,성환,Seonghwan,3845,3909,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,직산,Jiksan,967,963,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,두정,Dujeong,6874,6922,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,천안,Cheonan,5789,6042,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,당정,Dangjeong,6187,5990,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,서동탄,Seodongtan,1537,1220,20260101,,,,,,,
20251229,경부선,Gyeongbu Line,광명,Gwangmyeong,4073,3402,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,이촌(국립중앙박물관),Ichon (National Museum of Korea),4087,3372,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,서빙고,Seobinggo,2338,2177,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,한남,Hannam,3909,4001,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,옥수,Oksu,60,37,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,응봉,Eungbong,1878,1594,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,왕십리(성동구청),Wangsimni (Seongdong-gu Office),17907,17927,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,청량리(서울시립대입구),Cheongnyangni (University of Seoul),18077,18294,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,외대앞,Hankuk Univ. of Foreign Studies,11712,11416,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,신이문,Sinimun,9088,8487,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,석계,Seokgye,7709,8696,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,광운대,Kwangwoon Univ.,8535,8047,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,월계,Wolgye,6783,6413,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,녹천,Nokcheon,4638,3933,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,창동,Chang-dong,6,0,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,방학,Banghak,10903,10651,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,도봉,Dobong,6355,6185,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,도봉산,Dobongsan,7420,4716,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,망월사,Mangwolsa,7934,8095,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,회룡,Hoeryong,14292,13843,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,의정부,Uijeongbu,20135,19983,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,가능,Ganeung,6814,6659,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,녹양,Nogyang,4604,4427,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,양주,Yangju,7229,6937,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,덕계,Deokgye,6697,6225,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,덕정,Deokjeong,6390,6037,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,지행,Jihaeng,6832,6761,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,동두천중앙,Dongducheon Jungang,3086,2903,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,보산,Bosan,1555,1353,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,동두천,Dongducheon,1776,1719,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,소요산,Soyosan,1469,1473,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,청산,Cheongsan,163,113,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,전곡,Jeongok,1272,1100,20260101,,,,,,,
20251229,경원선,Gyeongwon Line,연천,Yeoncheon,1002,879,20260101,,,,,,,
20251229,경의선,Gyeongui Line,서울역,Seoul Station,3785,4928,20260101,,,,,,,
20251229,경의선,Gyeongui Line,신촌,Sinchon,1084,1471,20260101,,,,,,,
20251229,경의선,Gyeongui Line,효창공원앞,Hyochang Park,3449,3858,20260101,,,,,,,
20251229,경의선,Gyeongui Line,공덕,Gongdeok,4715,3854,20260101,,,,,,,
20251229,경의선,Gyeongui Line,서강대,Sogang Univ.,2320,2400,20260101,,,,,,,
20251229,경의선,Gyeongui Line,홍대입구,Hongik University,2287,2764,20260101,,,,,,,
20251229,경의선,Gyeongui Line,가좌,Gajwa,6392,6177,20260101,,,,,,,
20251229,경의선,Gyeongui Line,디지털미디어시티,Digital Media City,2770,2678,20260101,,,,,,,
20251229,경의선,Gyeongui Line,수색,Susaek,3431,3529,20260101,,,,,,,
20251229,경의선,Gyeongui Line,한국항공대,Korea Aerospace Univ.,2162,1988,20260101,,,,,,,
20251229,경의선,Gyeongui Line,강매,Gangmae,3486,2902,20260101,,,,,,,
20251229,경의선,Gyeongui Line,행신,Haengsin,8086,8111,20260101,,,,,,,
20251229,경의선,Gyeongui Line,능곡,Neunggok,4690,4349,20260101,,,,,,,
20251229,경의선,Gyeongui Line,곡산,Goksan,594,620,20260101,,,,,,,
20251229,경의선,Gyeongui Line,백마,Baengma,7979,7656,20260101,,,,,,,
20251229,경의선,Gyeongui Line,풍산,Pungsan,6883,6531,20260101,,,,,,,
20251229,경의선,Gyeongui Line,일산,Ilsan,11046,10798,20260101,,,,,,,
20251229,경의선,Gyeongui Line,탄현,Tanhyeon,8154,7675,20260101,,,,,,,
20251229,경의선,Gyeongui Line,야당,Yadang,8365,8267,20260101,,,,,,,
20251229,경의선,Gyeongui Line,운정,Unjeong,8217,7797,20260101,,,,,,,
20251229,경의선,Gyeongui Line,금릉,Geumneung,5501,5241,20260101,,,,,,,
20251229,경의선,Gyeongui Line,금촌,Geumchon,7022,6614,20260101,,,,,,,
20251229,경의선,Gyeongui Line,월롱,Wollong,1923,1752,20260101,,,,,,,
20251229,경의선,Gyeongui Line,파주,Paju,1217,938,20260101,,,,,,,
20251229,경의선,Gyeongui Line,문산,Munsan,6335,5983,20260101,,,,,,,
20251229,경의선,Gyeongui Line,임진강,Imjingang,3,2,20260101,,,,,,,
20251229,경의선,Gyeongui Line,운천,Uncheon,0,3,20260101,,,,,,,
20251229,경인선,Line 1,개봉,Gaebong,23703,23414,20260101,,,,,,,
20251229,경인선,Line 1,오류동,Oryudong,11708,11048,20260101,,,,,,,
20251229,경인선,Line 1,역곡,Yeokgok,26880,26958,20260101,,,,,,,
20251229,경인선,Line 1,부천,Bucheon,32920,32529,20260101,,,,,,,
20251229,경인선,Line 1,송내,Songnae,27362,26646,20260101,,,,,,,
20251229,경인선,Line 1,부평,Bupyeong,30727,31772,20260101,,,,,,,
20251229,경인선,Line 1,백운,Baegun,7374,7133,20260101,,,,,,,
20251229,경인선,Line 1,동암,Dongam,15700,15708,20260101,,,,,,,
20251229,경인선,Line 1,주안,Juan,18635,15711,20260101,,,,,,,
20251229,경인선,Line 1,제물포,Jemulpo,11339,11086,20260101,,,,,,,
20251229,경인선,Line 1,동인천,Dongincheon,14190,13104,20260101,,,,,,,
20251229,경인선,Line 1,인천,Incheon,3430,2770,20260101,,,,,,,
20251229,경인선,Line 1,구일,Guil,6463,6436,20260101,,,,,,,
20251229,경인선,Line 1,소사,Sosa,8161,8127,20260101,,,,,,,
20251229,경인선,Line 1,부개,Bugae,8904,8316,20260101,,,,,,,
20251229,경인선,Line 1,간석,Ganseok,6064,5747,20260101,,,,,,,
20251229,경인선,Line 1,도원,Dowon,3738,3683,20260101,,,,,,,
20251229,경인선,Line 1,온수(성공회대입구),Onsu (Sungkonghoe Univ.),6378,5971,20260101,,,,,,,
20251229,경인선,Line 1,중동,Jung-dong,9648,9013,20260101,,,,,,,
20251229,경인선,Line 1,도화,Dohwa,4173,3812,20260101,,,,,,,
20251229,경춘선,Gyeongchun Line,신내,Sinnae,2963,2814,20260101,,,,,,,
20251229,경춘선,Gyeongchun Line,갈매,Galmae,2919,2605,20260101,,,,,,,
20251229,경춘선,Gyeongchun Line,별내,Byeollae,2663,2411,20260101,,,,,,,
